Range : 2147,2243,410,600
2147,2243,100,10
2247,2243,10,100
2247,2343,100,10
2347,2343,10,100
2347,2443,100,10
2447,2443,10,100
2447,2543,100,10
2547,2543,10,300

Range : 3712,631,610,300
3712,721,300,10
4012,631,10,100
4012,631,200,10
4212,631,10,100
4212,731,100,10
4312,731,10,200

Range : 3627,1870,600,210
3627,1870,100,10
3727,1870,10,100
3727,1970,100,10
3827,1970,10,100
3827,2070,300,10
4127,1890,10,190
4127,1890,100,10

Range : 3149,229,500,280
3149,299,100,10
3249,299,10,100
3249,399,100,10
3349,399,10,100
3349,499,100,10
3449,409,10,100
3449,409,100,10
3549,229,10,190
3549,229,100,10

Range : 4134,416,510,210
4134,416,400,10
4534,416,10,200
4534,616,100,10
4634,526,10,100

Range : 2534,3103,410,550
2534,3643,400,10
2934,3103,10,550

Range : 2209,496,410,190
2209,676,100,10
2309,496,10,190
2309,496,100,10
2409,496,10,100
2409,596,100,10
2509,506,10,100
2509,506,100,10
2609,506,10,100

Range : 3836,4238,510,370
3836,4598,100,10
3936,4508,10,100
3936,4508,400,10
4336,4238,10,280

Range : 4114,5182,710,100
4114,5272,600,10
4714,5182,10,100
4714,5182,100,10
4814,5182,10,100

Range : 821,2798,300,310
821,2798,100,10
921,2798,10,300
921,3098,200,10

Range : 1002,4295,410,210
1002,4295,100,10
1102,4295,10,200
1102,4495,300,10
1402,4405,10,100

Range : 799,3090,110,100
799,3180,100,10
899,3090,10,100

Range : 1486,3550,400,410
1486,3550,100,10
1586,3550,10,400
1586,3950,300,10

Range : 3717,2338,510,300
3717,2338,300,10
4017,2338,10,100
4017,2438,200,10
4217,2438,10,200

Range : 2257,4949,310,360
2257,5299,100,10
2357,5029,10,280
2357,5029,100,10
2457,5029,10,100
2457,5129,100,10
2557,4949,10,190

Range : 3367,3867,110,460
3367,4317,100,10
3467,3867,10,460

Range : 4336,820,500,280
4336,1080,100,10
4436,990,10,100
4436,990,200,10
4636,990,10,100
4636,1090,100,10
4736,820,10,280
4736,820,100,10

Range : 4533,4280,400,280
4533,4350,100,10
4633,4350,10,200
4633,4550,100,10
4733,4280,10,280
4733,4280,200,10

Range : 2788,5055,510,210
2788,5055,200,10
2988,5055,10,100
2988,5155,100,10
3088,5155,10,100
3088,5255,100,10
3188,5165,10,100
3188,5165,100,10
3288,5075,10,100

Range : 4708,320,210,200
4708,500,100,10
4808,320,10,190
4808,320,100,10
4908,320,10,200

Range : 2019,1024,410,370
2019,1284,100,10
2119,1284,10,100
2119,1384,100,10
2219,1294,10,100
2219,1294,100,10
2319,1114,10,190
2319,1114,100,10
2419,1024,10,100

Range : 2368,758,500,210
2368,758,100,10
2468,758,10,200
2468,958,400,10

Range : 943,1692,310,280
943,1962,200,10
1143,1782,10,190
1143,1782,100,10
1243,1692,10,100

Range : 4391,2322,310,370
4391,2682,100,10
4491,2592,10,100
4491,2592,100,10
4591,2412,10,190
4591,2412,100,10
4691,2322,10,100

Range : 4179,1788,310,300
4179,1788,300,10
4479,1788,10,300

Range : 248,4161,410,190
248,4241,100,10
348,4241,10,100
348,4341,100,10
448,4161,10,190
448,4161,200,10
648,4161,10,100

Range : 151,4586,510,110
151,4586,200,10
351,4586,10,100
351,4686,300,10
651,4596,10,100

Range : 576,4458,410,460
576,4908,100,10
676,4818,10,100
676,4818,300,10
976,4458,10,370

Range : 3794,4016,510,190
3794,4096,100,10
3894,4096,10,100
3894,4196,200,10
4094,4016,10,190
4094,4016,200,10
4294,4016,10,100

Range : 1277,2270,510,110
1277,2360,200,10
1477,2270,10,100
1477,2270,200,10
1677,2270,10,100
1677,2370,100,10
1777,2280,10,100

Range : 2165,5335,100,10
2165,5335,100,10

Range : 1579,1909,800,190
1579,2089,300,10
1879,1999,10,100
1879,1999,300,10
2179,1909,10,100
2179,1909,200,10

Range : 2594,5196,410,280
2594,5466,100,10
2694,5196,10,280
2694,5196,100,10
2794,5196,10,200
2794,5396,200,10
2994,5306,10,100

Range : 1867,3810,310,460
1867,4260,100,10
1967,3990,10,280
1967,3990,200,10
2167,3810,10,190

Range : 3379,3464,510,190
3379,3544,100,10
3479,3544,10,100
3479,3644,100,10
3579,3554,10,100
3579,3554,300,10
3879,3464,10,100

Range : 3218,1493,400,110
3218,1493,200,10
3418,1493,10,100
3418,1593,100,10
3518,1503,10,100
3518,1503,100,10

Range : 2547,1604,310,370
2547,1964,100,10
2647,1784,10,190
2647,1784,100,10
2747,1604,10,190
2747,1604,100,10
2847,1604,10,300

Range : 1614,2921,700,120
1614,2921,100,10
1714,2921,10,100
1714,3021,200,10
1914,2931,10,100
1914,2931,200,10
2114,2931,10,100
2114,3031,200,10

Range : 1719,552,210,310
1719,552,100,10
1819,552,10,300
1819,852,100,10
1919,582,10,280

Range : 3393,4994,400,210
3393,4994,200,10
3593,4994,10,100
3593,5094,100,10
3693,5094,10,100
3693,5194,100,10

Range : 4088,4727,210,500
4088,4727,100,10
4188,4727,10,400
4188,5127,100,10
4288,5127,10,100

Range : 3105,547,200,410
3105,547,100,10
3205,547,10,400
3205,947,100,10

Range : 4248,2278,310,370
4248,2538,100,10
4348,2538,10,100
4348,2638,100,10
4448,2548,10,100
4448,2548,100,10
4548,2278,10,280

Range : 199,4112,210,200
199,4112,100,10
299,4112,10,100
299,4212,100,10
399,4212,10,100

Range : 5200,5184,400,210
5200,5184,200,10
5400,5184,10,200
5400,5384,100,10
5500,5294,10,100
5500,5294,100,10

Range : 2374,3004,400,460
2374,3454,200,10
2574,3004,10,460
2574,3004,200,10

Range : 3650,5376,500,210
3650,5376,200,10
3850,5376,10,200
3850,5576,100,10
3950,5396,10,190
3950,5396,100,10
4050,5396,10,100
4050,5496,100,10

Range : 1530,3022,410,190
1530,3102,100,10
1630,3102,10,100
1630,3202,100,10
1730,3112,10,100
1730,3112,200,10
1930,3022,10,100

Range : 1259,3531,310,610
1259,3531,100,10
1359,3531,10,300
1359,3831,100,10
1459,3831,10,300
1459,4131,100,10
1559,4041,10,100

Range : 590,-17,510,370
590,343,300,10
890,253,10,100
890,253,100,10
990,-17,10,280
990,-17,100,10
1090,-17,10,100

Range : 2055,965,200,210
2055,965,100,10
2155,965,10,200
2155,1165,100,10

Range : 4837,4452,600,190
4837,4632,100,10
4937,4542,10,100
4937,4542,100,10
5037,4452,10,100
5037,4452,100,10
5137,4452,10,100
5137,4552,300,10

Range : 3272,1959,400,110
3272,1959,100,10
3372,1959,10,100
3372,2059,100,10
3472,1969,10,100
3472,1969,200,10

Range : 1817,1211,400,190
1817,1391,100,10
1917,1211,10,190
1917,1211,300,10

Range : 1615,4708,310,510
1615,4708,200,10
1815,4708,10,500
1815,5208,100,10
1915,5028,10,190

Range : 835,2046,310,640
835,2676,100,10
935,2496,10,190
935,2496,100,10
1035,2406,10,100
1035,2406,100,10
1135,2046,10,370

Range : 3698,3909,200,110
3698,3909,100,10
3798,3909,10,100
3798,4009,100,10

Range : 1599,637,210,460
1599,1087,100,10
1699,907,10,190
1699,907,100,10
1799,637,10,280

Range : 4474,3619,210,600
4474,3619,100,10
4574,3619,10,100
4574,3719,100,10
4674,3719,10,500

Range : 50,1396,510,370
50,1656,300,10
350,1656,10,100
350,1756,100,10
450,1666,10,100
450,1666,100,10
550,1396,10,280

Range : 1614,1312,200,280
1614,1582,100,10
1714,1312,10,280
1714,1312,100,10

Range : 3008,2984,310,460
3008,3434,100,10
3108,3254,10,190
3108,3254,100,10
3208,3164,10,100
3208,3164,100,10
3308,2984,10,190

Range : 3771,1733,110,300
3771,1733,100,10
3871,1733,10,300

Range : 4962,3867,300,280
4962,4137,200,10
5162,3867,10,280
5162,3867,100,10

Range : 3047,3785,510,370
3047,4145,200,10
3247,4055,10,100
3247,4055,100,10
3347,3875,10,190
3347,3875,100,10
3447,3785,10,100
3447,3785,100,10
3547,3785,10,100

Range : 114,552,600,210
114,642,100,10
214,552,10,100
214,552,200,10
414,552,10,200
414,752,200,10
614,662,10,100
614,662,100,10

Range : 4442,1140,310,190
4442,1220,200,10
4642,1220,10,100
4642,1320,100,10
4742,1140,10,190

Range : 2060,4886,310,100
2060,4886,300,10
2360,4886,10,100

Range : 1360,1098,310,280
1360,1368,200,10
1560,1278,10,100
1560,1278,100,10
1660,1098,10,190

Range : 3981,1850,200,10
3981,1850,200,10

Range : 884,5381,310,190
884,5561,100,10
984,5471,10,100
984,5471,100,10
1084,5381,10,100
1084,5381,100,10
1184,5381,10,100

Range : 4754,769,310,400
4754,769,100,10
4854,769,10,200
4854,969,200,10
5054,969,10,200

Range : 2333,3486,110,190
2333,3666,100,10
2433,3486,10,190

Range : 4248,2795,410,300
4248,2795,100,10
4348,2795,10,100
4348,2895,300,10
4648,2895,10,200

Range : 2338,5492,300,100
2338,5582,200,10
2538,5492,10,100
2538,5492,100,10

Range : 2073,4303,410,280
2073,4573,200,10
2273,4483,10,100
2273,4483,100,10
2373,4303,10,190
2373,4303,100,10
2473,4303,10,200

Range : 2756,2760,400,210
2756,2760,200,10
2956,2760,10,200
2956,2960,200,10

Range : 3099,984,210,100
3099,1074,200,10
3299,984,10,100

Range : 1417,4355,600,280
1417,4625,300,10
1717,4355,10,280
1717,4355,300,10

Range : 311,2423,400,190
311,2603,300,10
611,2423,10,190
611,2423,100,10

Range : 4022,299,300,280
4022,569,100,10
4122,389,10,190
4122,389,100,10
4222,299,10,100
4222,299,100,10

Range : 5066,1627,210,700
5066,1627,100,10
5166,1627,10,500
5166,2127,100,10
5266,2127,10,200

Range : 1274,2432,410,300
1274,2432,100,10
1374,2432,10,100
1374,2532,200,10
1574,2532,10,100
1574,2632,100,10
1674,2632,10,100

Range : 3202,3653,200,10
3202,3653,200,10

Range : 3095,4448,310,300
3095,4448,200,10
3295,4448,10,100
3295,4548,100,10
3395,4548,10,200

Range : 5113,212,500,190
5113,382,200,10
5313,292,10,100
5313,292,100,10
5413,292,10,100
5413,392,100,10
5513,212,10,190
5513,212,100,10

Range : 1227,4578,110,100
1227,4668,100,10
1327,4578,10,100

Range : 2043,4569,310,190
2043,4749,100,10
2143,4659,10,100
2143,4659,200,10
2343,4569,10,100

Range : 3944,852,310,310
3944,942,100,10
4044,852,10,100
4044,852,100,10
4144,852,10,300
4144,1152,100,10
4244,972,10,190

Range : 1969,3668,210,100
1969,3668,200,10
2169,3668,10,100

Range : 521,1014,400,510
521,1014,100,10
621,1014,10,100
621,1114,100,10
721,1114,10,200
721,1314,100,10
821,1314,10,200
821,1514,100,10

Range : 3253,4762,700,110
3253,4762,100,10
3353,4762,10,100
3353,4862,600,10

Range : 2517,1036,110,500
2517,1036,100,10
2617,1036,10,500

Range : 1154,2654,600,210
1154,2834,100,10
1254,2654,10,190
1254,2654,200,10
1454,2654,10,200
1454,2854,300,10

Range : 4415,4774,310,190
4415,4954,100,10
4515,4864,10,100
4515,4864,100,10
4615,4774,10,100
4615,4774,100,10
4715,4774,10,100

Range : 4107,3365,410,500
4107,3365,200,10
4307,3365,10,100
4307,3465,100,10
4407,3465,10,300
4407,3765,100,10
4507,3765,10,100

Range : 4471,1523,400,410
4471,1523,200,10
4671,1523,10,300
4671,1823,100,10
4771,1823,10,100
4771,1923,100,10

Range : 221,4502,310,100
221,4502,300,10
521,4502,10,100

Range : 1095,1046,400,370
1095,1306,100,10
1195,1306,10,100
1195,1406,100,10
1295,1136,10,280
1295,1136,100,10
1395,1046,10,100
1395,1046,100,10

Range : 4392,5306,110,100
4392,5396,100,10
4492,5306,10,100

Range : 176,313,110,200
176,313,100,10
276,313,10,200

Range : 5107,3173,500,370
5107,3433,100,10
5207,3433,10,100
5207,3533,200,10
5407,3263,10,280
5407,3263,100,10
5507,3173,10,100
5507,3173,100,10

Range : 794,3198,100,10
794,3198,100,10

Range : 4958,3217,410,200
4958,3307,200,10
5158,3217,10,100
5158,3217,200,10
5358,3217,10,200

Range : 2099,4805,100,10
2099,4805,100,10

Range : 2712,1244,410,210
2712,1244,200,10
2912,1244,10,100
2912,1344,100,10
3012,1344,10,100
3012,1444,100,10
3112,1354,10,100

Range : 777,3603,410,310
777,3603,100,10
877,3603,10,100
877,3703,100,10
977,3613,10,100
977,3613,100,10
1077,3613,10,200
1077,3813,100,10
1177,3813,10,100

Range : 4613,2259,410,400
4613,2259,100,10
4713,2259,10,200
4713,2459,100,10
4813,2459,10,100
4813,2559,200,10
5013,2559,10,100

Range : 4895,2987,210,300
4895,2987,200,10
5095,2987,10,300

Range : 1674,2088,310,190
1674,2168,200,10
1874,2168,10,100
1874,2268,100,10
1974,2088,10,190

Range : 2138,1936,110,190
2138,2116,100,10
2238,1936,10,190

Range : 4322,3934,300,10
4322,3934,300,10

Range : 4713,738,300,210
4713,738,200,10
4913,738,10,200
4913,938,100,10

Range : 1503,5414,400,410
1503,5504,100,10
1603,5414,10,100
1603,5414,100,10
1703,5414,10,300
1703,5714,100,10
1803,5714,10,100
1803,5814,100,10

Range : 4870,3838,200,210
4870,3838,100,10
4970,3838,10,200
4970,4038,100,10

Range : 4023,1018,400,190
4023,1198,300,10
4323,1018,10,190
4323,1018,100,10

Range : 5079,2637,400,410
5079,2637,100,10
5179,2637,10,400
5179,3037,100,10
5279,2947,10,100
5279,2947,200,10

Range : 3201,5615,310,300
3201,5885,200,10
3401,5615,10,280
3401,5615,100,10
3501,5615,10,300

Range : 1495,581,300,210
1495,581,200,10
1695,581,10,200
1695,781,100,10

Range : 4379,374,100,10
4379,374,100,10

Range : 1650,5391,110,300
1650,5391,100,10
1750,5391,10,300

Range : 2817,2386,400,210
2817,2386,100,10
2917,2386,10,100
2917,2486,100,10
3017,2486,10,100
3017,2586,100,10
3117,2496,10,100
3117,2496,100,10

Range : 3126,4263,110,100
3126,4263,100,10
3226,4263,10,100

Range : 4690,3840,110,370
4690,4200,100,10
4790,3840,10,370

Range : 575,4011,400,210
575,4011,100,10
675,4011,10,200
675,4211,100,10
775,4031,10,190
775,4031,200,10

Range : 1517,2127,300,10
1517,2127,300,10

Range : 1117,1431,100,10
1117,1431,100,10

Range : 3545,4960,410,400
3545,4960,200,10
3745,4960,10,200
3745,5160,100,10
3845,5160,10,100
3845,5260,100,10
3945,5260,10,100

Range : 1326,5472,200,280
1326,5742,100,10
1426,5472,10,280
1426,5472,100,10

Range : 2749,4050,200,410
2749,4050,100,10
2849,4050,10,400
2849,4450,100,10

