Range : 2295,3833,310,460
2295,4283,100,10
2395,4193,10,100
2395,4193,200,10
2595,3833,10,370

Range : 1757,4704,410,100
1757,4794,200,10
1957,4704,10,100
1957,4704,200,10
2157,4704,10,100

Range : 2333,3192,500,190
2333,3372,200,10
2533,3192,10,190
2533,3192,300,10

Range : 3052,2384,310,280
3052,2554,200,10
3252,2554,10,100
3252,2654,100,10
3352,2384,10,280

Range : 4783,5005,410,280
4783,5275,400,10
5183,5005,10,280

Range : 1507,4440,400,210
1507,4440,300,10
1807,4440,10,200
1807,4640,100,10

Range : 1537,492,500,280
1537,762,300,10
1837,672,10,100
1837,672,100,10
1937,492,10,190
1937,492,100,10

Range : 2753,530,400,510
2753,620,200,10
2953,530,10,100
2953,530,100,10
3053,530,10,500
3053,1030,100,10

Range : 4185,436,600,220
4185,436,100,10
4285,436,10,200
4285,636,100,10
4385,546,10,100
4385,546,100,10
4485,546,10,100
4485,646,300,10

Range : 4667,2297,510,370
4667,2557,100,10
4767,2557,10,100
4767,2657,200,10
4967,2567,10,100
4967,2567,100,10
5067,2477,10,100
5067,2477,100,10
5167,2297,10,190

Range : 1688,2839,210,210
1688,2839,100,10
1788,2839,10,200
1788,3039,100,10
1888,2859,10,190

Range : 1348,3964,310,300
1348,4134,100,10
1448,4134,10,100
1448,4234,100,10
1548,3964,10,280
1548,3964,100,10
1648,3964,10,300

Range : 5205,1357,410,220
5205,1357,100,10
5305,1357,10,200
5305,1557,200,10
5505,1377,10,190
5505,1377,100,10
5605,1377,10,200

Range : 73,1005,300,210
73,1005,100,10
173,1005,10,200
173,1205,100,10
273,1025,10,190
273,1025,100,10

Range : 2993,3559,110,500
2993,3559,100,10
3093,3559,10,500

Range : 4543,2039,210,210
4543,2039,100,10
4643,2039,10,200
4643,2239,100,10
4743,2059,10,190

Range : 742,249,310,190
742,429,200,10
942,249,10,190
942,249,100,10
1042,249,10,100

Range : 234,3373,310,400
234,3373,200,10
434,3373,10,100
434,3473,100,10
534,3473,10,300

Range : 4509,3063,210,610
4509,3063,100,10
4609,3063,10,600
4609,3663,100,10
4709,3573,10,100

Range : 388,1100,310,280
388,1260,100,10
488,1170,10,100
488,1170,100,10
588,1170,10,200
588,1370,100,10
688,1100,10,280

Range : 5204,2649,410,190
5204,2829,300,10
5504,2739,10,100
5504,2739,100,10
5604,2649,10,100

Range : 757,5021,500,100
757,5111,400,10
1157,5021,10,100
1157,5021,100,10

Range : 1969,917,310,550
1969,1457,200,10
2169,1187,10,280
2169,1187,100,10
2269,917,10,280

Range : 4047,1621,410,270
4047,1881,200,10
4247,1701,10,190
4247,1701,100,10
4347,1701,10,100
4347,1801,100,10
4447,1621,10,190

Range : 4190,324,500,100
4190,414,300,10
4490,324,10,100
4490,324,200,10

Range : 1402,1997,310,210
1402,1997,100,10
1502,1997,10,200
1502,2197,200,10
1702,2017,10,190

Range : 4829,2040,300,310
4829,2220,100,10
4929,2040,10,190
4929,2040,100,10
5029,2040,10,300
5029,2340,100,10

Range : 4939,825,500,370
4939,1185,200,10
5139,1005,10,190
5139,1005,200,10
5339,825,10,190
5339,825,100,10

Range : 5002,4615,410,280
5002,4875,100,10
5102,4785,10,100
5102,4785,100,10
5202,4785,10,100
5202,4885,200,10
5402,4615,10,280

Range : 4915,3361,410,100
4915,3451,300,10
5215,3361,10,100
5215,3361,100,10
5315,3361,10,100

Range : 267,4290,410,600
267,4290,100,10
367,4290,10,300
367,4590,100,10
467,4590,10,200
467,4790,200,10
667,4790,10,100

Range : 3804,1492,410,190
3804,1672,100,10
3904,1582,10,100
3904,1582,200,10
4104,1492,10,100
4104,1492,100,10
4204,1492,10,100

Range : 2884,1480,310,370
2884,1840,200,10
3084,1570,10,280
3084,1570,100,10
3184,1480,10,100

Range : 74,1620,300,370
74,1980,200,10
274,1620,10,370
274,1620,100,10

Range : 3426,4448,210,370
3426,4808,200,10
3626,4448,10,370

Range : 1901,3875,210,600
1901,4055,100,10
2001,3875,10,190
2001,3875,100,10
2101,3875,10,600

Range : 3408,5402,510,280
3408,5672,200,10
3608,5582,10,100
3608,5582,200,10
3808,5492,10,100
3808,5492,100,10
3908,5402,10,100

Range : 2521,2295,510,500
2521,2295,200,10
2721,2295,10,100
2721,2395,200,10
2921,2395,10,300
2921,2695,100,10
3021,2695,10,100

Range : 1100,1896,310,370
1100,2256,200,10
1300,1896,10,370
1300,1896,100,10
1400,1896,10,100

Range : 3492,2739,300,280
3492,3009,100,10
3592,2829,10,190
3592,2829,100,10
3692,2739,10,100
3692,2739,100,10

Range : 4218,1122,210,400
4218,1302,100,10
4318,1122,10,190
4318,1122,100,10
4418,1122,10,400

Range : 4667,2670,100,10
4667,2670,100,10

Range : 3698,3134,510,200
3698,3224,300,10
3998,3134,10,100
3998,3134,100,10
4098,3134,10,100
4098,3234,100,10
4198,3234,10,100

Range : 2896,4797,210,280
2896,4867,100,10
2996,4867,10,200
2996,5067,100,10
3096,4797,10,280

Range : 3768,5208,310,410
3768,5208,100,10
3868,5208,10,100
3868,5308,100,10
3968,5308,10,300
3968,5608,100,10
4068,5338,10,280

Range : 4191,5633,210,310
4191,5633,100,10
4291,5633,10,300
4291,5933,100,10
4391,5663,10,280

Range : 3549,5113,200,110
3549,5113,100,10
3649,5113,10,100
3649,5213,100,10

Range : 1143,5321,200,410
1143,5321,100,10
1243,5321,10,400
1243,5721,100,10

Range : 3774,4575,800,210
3774,4575,300,10
4074,4575,10,100
4074,4675,200,10
4274,4675,10,100
4274,4775,300,10

Range : 2776,3214,410,190
2776,3394,200,10
2976,3304,10,100
2976,3304,100,10
3076,3214,10,100
3076,3214,100,10
3176,3214,10,100

Range : 3271,1968,410,110
3271,1968,200,10
3471,1968,10,100
3471,2068,200,10
3671,1978,10,100

Range : 1776,30,610,370
1776,390,300,10
2076,120,10,280
2076,120,300,10
2376,30,10,100

Range : 417,2536,500,280
417,2806,100,10
517,2716,10,100
517,2716,200,10
717,2536,10,190
717,2536,200,10

Range : 4315,3709,500,110
4315,3709,100,10
4415,3709,10,100
4415,3809,300,10
4715,3719,10,100
4715,3719,100,10

Range : 5116,4549,400,210
5116,4549,300,10
5416,4549,10,200
5416,4749,100,10

Range : 363,2145,110,600
363,2145,100,10
463,2145,10,600

Range : 751,4462,400,210
751,4462,300,10
1051,4462,10,200
1051,4662,100,10

Range : 4554,1366,500,190
4554,1546,100,10
4654,1366,10,190
4654,1366,200,10
4854,1366,10,100
4854,1466,200,10

Range : 516,59,400,370
516,419,100,10
616,239,10,190
616,239,100,10
716,149,10,100
716,149,100,10
816,59,10,100
816,59,100,10

Range : 4999,4490,310,210
4999,4490,100,10
5099,4490,10,100
5099,4590,100,10
5199,4590,10,100
5199,4690,100,10
5299,4600,10,100

Range : 3712,3860,310,370
3712,4220,100,10
3812,4130,10,100
3812,4130,100,10
3912,3950,10,190
3912,3950,100,10
4012,3860,10,100

Range : 4006,4215,310,110
4006,4305,100,10
4106,4215,10,100
4106,4215,100,10
4206,4215,10,100
4206,4315,100,10
4306,4225,10,100

Range : 1782,3989,200,110
1782,3989,100,10
1882,3989,10,100
1882,4089,100,10

Range : 169,2388,210,300
169,2388,100,10
269,2388,10,100
269,2488,100,10
369,2488,10,200

Range : 3652,2308,500,190
3652,2488,100,10
3752,2308,10,190
3752,2308,200,10
3952,2308,10,100
3952,2408,200,10

Range : 3687,1204,410,200
3687,1294,300,10
3987,1204,10,100
3987,1204,100,10
4087,1204,10,200

Range : 1560,3526,310,370
1560,3886,100,10
1660,3706,10,190
1660,3706,100,10
1760,3616,10,100
1760,3616,100,10
1860,3526,10,100

Range : 1725,1178,110,500
1725,1178,100,10
1825,1178,10,500

Range : 852,2053,410,110
852,2053,200,10
1052,2053,10,100
1052,2153,100,10
1152,2063,10,100
1152,2063,100,10
1252,2063,10,100

Range : 1327,3342,600,190
1327,3422,200,10
1527,3422,10,100
1527,3522,300,10
1827,3342,10,190
1827,3342,100,10

Range : 1812,1020,210,400
1812,1020,100,10
1912,1020,10,300
1912,1320,100,10
2012,1320,10,100

Range : 67,4836,700,310
67,4836,100,10
167,4836,10,200
167,5036,300,10
467,5036,10,100
467,5136,300,10

Range : 3856,821,500,210
3856,821,100,10
3956,821,10,100
3956,921,300,10
4256,921,10,100
4256,1021,100,10

Range : 1541,4805,600,310
1541,4805,100,10
1641,4805,10,100
1641,4905,100,10
1741,4905,10,100
1741,5005,200,10
1941,5005,10,100
1941,5105,200,10

Range : 237,3920,210,600
237,4100,100,10
337,3920,10,190
337,3920,100,10
437,3920,10,600

Range : 3412,2120,400,280
3412,2390,100,10
3512,2300,10,100
3512,2300,100,10
3612,2210,10,100
3612,2210,100,10
3712,2120,10,100
3712,2120,100,10

Range : 1264,515,300,410
1264,515,100,10
1364,515,10,400
1364,915,200,10

Range : 2687,4010,400,110
2687,4100,100,10
2787,4010,10,100
2787,4010,200,10
2987,4010,10,100
2987,4110,100,10

Range : 5103,3550,510,100
5103,3640,400,10
5503,3550,10,100
5503,3550,100,10
5603,3550,10,100

Range : 4421,3885,110,100
4421,3975,100,10
4521,3885,10,100

Range : 4822,1631,700,190
4822,1711,400,10
5222,1711,10,100
5222,1811,200,10
5422,1631,10,190
5422,1631,100,10

Range : 811,2341,510,200
811,2521,100,10
911,2431,10,100
911,2431,200,10
1111,2341,10,100
1111,2341,200,10
1311,2341,10,200

Range : 551,1414,310,190
551,1494,100,10
651,1494,10,100
651,1594,100,10
751,1504,10,100
751,1504,100,10
851,1414,10,100

Range : 4787,5418,410,280
4787,5588,200,10
4987,5588,10,100
4987,5688,100,10
5087,5418,10,280
5087,5418,100,10
5187,5418,10,100

Range : 340,2040,310,300
340,2130,200,10
540,2040,10,100
540,2040,100,10
640,2040,10,300

Range : 5199,1879,510,210
