Range : 4041,1245,310,370
4041,1605,100,10
4141,1245,10,370
4141,1245,100,10
4241,1245,10,200
4241,1445,100,10
4341,1445,10,100

Range : 4706,5080,410,270
4706,5340,200,10
4906,5160,10,190
4906,5160,100,10
5006,5160,10,100
5006,5260,100,10
5106,5080,10,190

Range : 4361,4109,400,190
4361,4189,200,10
4561,4189,10,100
4561,4289,100,10
4661,4109,10,190
4661,4109,100,10

Range : 3702,3433,510,210
3702,3433,100,10
3802,3433,10,200
3802,3633,300,10
4102,3453,10,190
4102,3453,100,10
4202,3453,10,100

Range : 1131,546,300,310
1131,546,100,10
1231,546,10,300
1231,846,200,10

Range : 4616,3112,410,200
4616,3192,100,10
4716,3192,10,100
4716,3292,100,10
4816,3112,10,190
4816,3112,200,10
5016,3112,10,200

Range : 296,4221,210,550
296,4661,100,10
396,4661,10,100
396,4761,100,10
496,4221,10,550

Range : 2372,1847,410,210
2372,1847,100,10
2472,1847,10,100
2472,1947,100,10
2572,1947,10,100
2572,2047,200,10
2772,1957,10,100

Range : 2051,4557,300,190
2051,4637,100,10
2151,4637,10,100
2151,4737,100,10
2251,4557,10,190
2251,4557,100,10

Range : 4728,2322,510,190
4728,2502,100,10
4828,2412,10,100
4828,2412,200,10
5028,2322,10,100
5028,2322,200,10
5228,2322,10,100

Range : 3724,1868,310,510
3724,1868,100,10
3824,1868,10,100
3824,1968,100,10
3924,1968,10,400
3924,2368,100,10
4024,2278,10,100

Range : 1752,1458,410,300
1752,1458,100,10
1852,1458,10,100
1852,1558,300,10
2152,1558,10,200

Range : 1101,898,510,280
1101,1168,200,10
1301,1078,10,100
1301,1078,300,10
1601,898,10,190

Range : 2864,1331,310,300
2864,1331,100,10
2964,1331,10,100
2964,1431,100,10
3064,1431,10,100
3064,1531,100,10
3164,1531,10,100

Range : 4832,5235,110,190
4832,5415,100,10
4932,5235,10,190

Range : 4375,1174,400,410
4375,1264,100,10
4475,1174,10,100
4475,1174,100,10
4575,1174,10,300
4575,1474,100,10
4675,1474,10,100
4675,1574,100,10

Range : 1279,4113,610,190
1279,4293,100,10
1379,4113,10,190
1379,4113,500,10
1879,4113,10,100

Range : 3580,3692,410,210
3580,3692,200,10
