Range : 1141,2641,310,600
1141,2731,100,10
1241,2641,10,100
1241,2641,100,10
1341,2641,10,400
1341,3041,100,10
1441,3041,10,200

Range : 2323,3916,510,280
2323,4086,200,10
2523,4086,10,100
2523,4186,100,10
2623,4096,10,100
2623,4096,100,10
2723,3916,10,190
2723,3916,100,10
2823,3916,10,100

Range : 4819,1499,210,370
4819,1559,100,10
4919,1559,10,300
4919,1859,100,10
5019,1499,10,370

Range : 3744,1085,600,190
3744,1165,100,10
3844,1165,10,100
3844,1265,200,10
4044,1175,10,100
4044,1175,100,10
4144,1085,10,100
4144,1085,200,10

Range : 4139,2031,310,190
4139,2211,100,10
4239,2031,10,190
4239,2031,200,10
4439,2031,10,100

Range : 626,3468,310,410
626,3468,100,10
726,3468,10,300
726,3768,100,10
826,3678,10,100
826,3678,100,10
926,3678,10,200

Range : 2382,1258,510,370
2382,1518,100,10
2482,1518,10,100
2482,1618,200,10
2682,1528,10,100
2682,1528,100,10
2782,1438,10,100
2782,1438,100,10
2882,1258,10,190

Range : 2260,2175,610,280
2260,2445,500,10
2760,2355,10,100
2760,2355,100,10
2860,2175,10,190

Range : 1947,2736,400,370
1947,3096,200,10
2147,2916,10,190
2147,2916,100,10
2247,2736,10,190
2247,2736,100,10

Range : 765,1004,700,210
765,1004,300,10
1065,1004,10,200
1065,1204,200,10
1265,1114,10,100
1265,1114,200,10

Range : 888,3015,400,280
888,3285,200,10
1088,3105,10,190
1088,3105,100,10
1188,3015,10,100
1188,3015,100,10

Range : 3159,4123,400,190
3159,4303,100,10
3259,4123,10,190
3259,4123,300,10

Range : 1844,2739,400,100
1844,2829,300,10
2144,2739,10,100
2144,2739,100,10

Range : 2716,2704,310,190
2716,2884,200,10
2916,2704,10,190
2916,2704,100,10
3016,2704,10,100

Range : 3098,4150,410,280
3098,4420,300,10
3398,4240,10,190
3398,4240,100,10
3498,4150,10,100

Range : 4370,227,400,190
4370,407,200,10
4570,227,10,190
4570,227,200,10

Range : 909,5256,400,310
909,5346,100,10
1009,5256,10,100
1009,5256,200,10
1209,5256,10,300
1209,5556,100,10

Range : 885,1335,510,400
885,1335,300,10
1185,1335,10,300
1185,1635,200,10
1385,1635,10,100

Range : 2443,3482,400,190
2443,3662,100,10
2543,3572,10,100
2543,3572,200,10
2743,3482,10,100
