Range : 3906,5152,310,200
3906,5232,100,10
4006,5232,10,100
4006,5332,100,10
4106,5152,10,190
4106,5152,100,10
4206,5152,10,200

Range : 1845,5411,410,210
1845,5411,100,10
1945,5411,10,200
1945,5611,200,10
2145,5521,10,100
2145,5521,100,10
2245,5431,10,100

Range : 4448,4545,210,200
4448,4725,100,10
4548,4545,10,190
4548,4545,100,10
4648,4545,10,200

Range : 4472,3781,410,500
4472,3781,100,10
4572,3781,10,200
4572,3981,100,10
4672,3981,10,100
4672,4081,200,10
4872,4081,10,200

Range : 4472,712,600,110
4472,802,300,10
4772,712,10,100
4772,712,100,10
4872,712,10,100
4872,812,100,10
4972,722,10,100
4972,722,100,10

Range : 792,3426,500,460
792,3876,100,10
892,3696,10,190
892,3696,100,10
992,3516,10,190
992,3516,100,10
1092,3426,10,100
1092,3426,200,10

Range : 306,956,510,280
306,1226,100,10
406,1136,10,100
406,1136,100,10
506,956,10,190
506,956,200,10
706,956,10,100
706,1056,100,10
806,1056,10,100

Range : 4944,1400,400,190
4944,1580,100,10
5044,1490,10,100
5044,1490,200,10
5244,1400,10,100
5244,1400,100,10

Range : 302,3806,310,300
302,3806,200,10
502,3806,10,200
502,4006,100,10
602,4006,10,100

Range : 4058,189,510,280
4058,459,500,10
4558,189,10,280

Range : 5185,4570,310,310
5185,4570,100,10
5285,4570,10,200
5285,4770,100,10
5385,4770,10,100
5385,4870,100,10
5485,4780,10,100

Range : 17,4102,500,370
17,4462,100,10
117,4192,10,280
117,4192,300,10
417,4102,10,100
417,4102,100,10

Range : 1849,1334,400,550
1849,1874,100,10
1949,1604,10,280
1949,1604,100,10
2049,1334,10,280
2049,1334,200,10

Range : 607,4079,300,460
607,4529,100,10
707,4349,10,190
707,4349,100,10
807,4079,10,280
807,4079,100,10

Range : 2175,685,400,370
2175,1045,100,10
2275,775,10,280
2275,775,200,10
2475,685,10,100
2475,685,100,10

Range : 2160,1895,400,190
2160,1975,100,10
2260,1975,10,100
2260,2075,100,10
2360,1895,10,190
2360,1895,100,10
2460,1895,10,100
2460,1995,100,10

Range : 544,3590,500,410
