Range : 1571,-13,210,280
1571,257,100,10
1671,-13,10,280
1671,-13,100,10
1771,-13,10,100

Range : 781,4719,400,110
781,4809,200,10
981,4719,10,100
981,4719,100,10
1081,4719,10,100
1081,4819,100,10

Range : 3214,867,610,280
3214,1137,300,10
3514,1047,10,100
3514,1047,100,10
3614,957,10,100
3614,957,100,10
3714,867,10,100
3714,867,100,10
3814,867,10,100

Range : 3435,3234,600,310
3435,3234,400,10
3835,3234,10,300
3835,3534,200,10

Range : 1637,590,210,730
1637,1310,100,10
1737,1220,10,100
1737,1220,100,10
1837,590,10,640

Range : 1790,1783,310,280
1790,2053,100,10
1890,1963,10,100
1890,1963,100,10
1990,1873,10,100
1990,1873,100,10
2090,1783,10,100

Range : 673,4335,610,190
673,4515,100,10
773,4425,10,100
773,4425,300,10
1073,4335,10,100
1073,4335,200,10
1273,4335,10,100

Range : 1542,3258,310,510
1542,3258,100,10
1642,3258,10,300
1642,3558,100,10
1742,3558,10,200
1742,3758,100,10
1842,3668,10,100

Range : 2544,835,310,200
2544,1015,100,10
2644,925,10,100
2644,925,100,10
2744,835,10,100
2744,835,100,10
2844,835,10,200

Range : 1008,4506,400,210
1008,4686,100,10
1108,4506,10,190
1108,4506,100,10
1208,4506,10,200
1208,4706,200,10

Range : 1447,1678,310,200
1447,1768,100,10
1547,1678,10,100
1547,1678,100,10
1647,1678,10,100
1647,1778,100,10
1747,1778,10,100

Range : 1206,1353,310,400
1206,1353,100,10
1306,1353,10,300
1306,1653,200,10
1506,1653,10,100

Range : 2143,356,310,200
2143,536,100,10
2243,356,10,190
2243,356,100,10
2343,356,10,100
2343,456,100,10
2443,456,10,100

Range : 3954,1089,210,500
3954,1089,100,10
4054,1089,10,100
4054,1189,100,10
4154,1189,10,400

Range : 1386,3585,310,210
1386,3585,100,10
1486,3585,10,200
1486,3785,100,10
1586,3695,10,100
1586,3695,100,10
1686,3605,10,100

Range : 3311,4041,410,200
3311,4131,100,10
3411,4041,10,100
3411,4041,300,10
3711,4041,10,200

Range : 4931,3390,500,120
4931,3390,200,10
5131,3390,10,100
5131,3490,100,10
5231,3400,10,100
5231,3400,100,10
5331,3400,10,100
5331,3500,100,10

Range : 1106,2896,400,310
1106,2896,200,10
1306,2896,10,100
1306,2996,100,10
1406,2996,10,200
1406,3196,100,10

Range : 1127,1951,300,310
1127,1951,100,10
1227,1951,10,300
1227,2251,100,10
1327,2161,10,100
1327,2161,100,10

Range : 2108,1705,310,310
2108,1705,100,10
2208,1705,10,300
2208,2005,200,10
2408,1915,10,100

Range : 545,4820,200,410
545,4820,100,10
645,4820,10,400
645,5220,100,10

Range : 2436,2196,410,400
2436,2196,300,10
2736,2196,10,200
2736,2396,100,10
2836,2396,10,200

Range : 47,2042,500,310
47,2042,100,10
147,2042,10,200
147,2242,100,10
247,2242,10,100
247,2342,200,10
447,2162,10,190
447,2162,100,10

Range : 1868,1266,700,110
1868,1356,100,10
1968,1266,10,100
1968,1266,300,10
2268,1266,10,100
2268,1366,200,10
2468,1276,10,100
2468,1276,100,10

Range : 4376,595,500,190
4376,675,100,10
4476,675,10,100
4476,775,200,10
4676,595,10,190
4676,595,200,10

Range : 4297,4934,610,370
4297,5294,200,10
4497,5204,10,100
4497,5204,100,10
4597,5114,10,100
4597,5114,300,10
4897,4934,10,190

Range : 2777,1756,510,370
2777,2116,300,10
3077,2026,10,100
3077,2026,100,10
3177,1936,10,100
3177,1936,100,10
3277,1756,10,190

Range : 375,4557,410,210
375,4557,100,10
475,4557,10,200
475,4757,200,10
675,4667,10,100
675,4667,100,10
775,4577,10,100

Range : 3819,4202,300,280
3819,4472,200,10
4019,4202,10,280
4019,4202,100,10

Range : 2174,1442,100,10
2174,1442,100,10

Range : 4886,2762,210,550
4886,3302,100,10
4986,3212,10,100
4986,3212,100,10
5086,2762,10,460

Range : 2557,132,510,200
2557,222,100,10
2657,132,10,100
2657,132,200,10
2857,132,10,100
2857,232,200,10
3057,232,10,100

Range : 3069,1100,200,370
3069,1460,100,10
3169,1100,10,370
